2008, 7,14,     48990
2008, 7,15,     48958
2008, 7,16,     49134
2008, 7,17,     49364
2008, 7,18,     49355
2008, 7,21,     49393
2008, 7,22,     49596
2008, 7,23,     49725
2008, 7,24,     49610
2008, 7,25,     49603
2008, 7,28,     49519
2008, 7,29,     49534
2008, 7,30,     49587
2008, 7,31,     49614
2008, 8, 1,     49614
2008, 8, 4,     49614
2008, 8, 5,     49614
2008, 8, 6,     49614
2008, 8, 7,     49659
2008, 8, 8,     49752
2008, 8,11,     49760
2008, 8,12,     49748
2008, 8,13,     49705
2008, 8,14,     49767
2008, 8,15,     49783
2008, 8,18,     49722
2008, 8,19,     49703
2008, 8,20,     49703
2008, 8,21,     49703
2008, 8,22,     49703
2008, 8,25,     49703
2008, 8,26,     49703
2008, 8,27,     49703
2008, 8,28,     49703
2008, 8,29,     49703
2008, 9, 2,     49703
2008, 9, 3,     49703
2008, 9, 4,     49703
2008, 9, 5,     49776
2008, 9, 8,     49817
2008, 9, 9,     49768
2008, 9,10,     49689
2008, 9,11,     49698
2008, 9,12,     49703
2008, 9,15,     49703
2008, 9,16,     48010
2008, 9,17,     45161
2008, 9,18,     46248
2008, 9,19,     48243
2008, 9,22,     49656
2008, 9,23,     49643
2008, 9,24,     49633
2008, 9,25,     49659
2008, 9,26,     49659
2008, 9,29,     49570
2008, 9,30,     50344
2008,10, 1,     50539
2008,10, 2,     50333
2008,10, 3,     50414
2008,10, 6,     49978
2008,10, 7,     49742
2008,10, 8,     49860
2008,10, 9,     49368
2008,10,10,     50358
2008,10,13,     51891
2008,10,14,     54172
2008,10,15,     53259
2008,10,16,     53740
2008,10,17,     53802
2008,10,20,     54122
2008,10,21,     53918
2008,10,22,     54106
2008,10,23,     54028
2008,10,24,     53783
2008,10,27,     53323
2008,10,28,     54453
2008,10,29,     54367
2008,10,30,     54946
2008,10,31,     56166
2008,11, 3,     56206
2008,11, 4,     56217
2008,11, 5,     56114
2008,11, 6,     55969
2008,11, 7,     56264
2008,11,10,     55972
2008,11,11,     55529
2008,11,12,     54433
2008,11,13,     55810
2008,11,14,     54944
2008,11,17,     54148
2008,11,18,     53880
2008,11,19,     53668
2008,11,20,     50541
2008,11,21,     51062
2008,11,24,     55762
2008,11,25,     57000
2008,11,26,     59509
2008,11,28,     59772
2008,12, 1,     59617
2008,12, 2,     60803
2008,12, 3,     61836
2008,12, 4,     61049
2008,12, 5,     62710
2008,12, 8,     64007
2008,12, 9,     63974
2008,12,10,     64125
2008,12,11,     63785
2008,12,12,     64120
2008,12,15,     63466
2008,12,16,     65337
2008,12,17,     65018
2008,12,18,     65402
2008,12,19,     65005
2008,12,22,     65242
2008,12,23,     64936
2008,12,24,     65285
2008,12,26,     65272
2008,12,29,     65223
2008,12,30,     65501
2008,12,31,     65553
2009, 1, 2,     65672
2009, 1, 5,     65628
2009, 1, 6,     65644
2009, 1, 7,     65644
2009, 1, 8,     65744
2009, 1, 9,     65485
2009, 1,12,     64961
2009, 1,13,     65033
2009, 1,14,     64436
2009, 1,15,     64252
2009, 1,16,     64662
2009, 1,20,     64582
2009, 1,21,     65151
2009, 1,22,     64903
2009, 1,23,     65039
2009, 1,26,     65129
2009, 1,27,     65078
2009, 1,28,     65111
2009, 1,29,     65070
2009, 1,30,     64997
2009, 2, 2,     65012
2009, 2, 3,     65133
2009, 2, 4,     64937
2009, 2, 5,     65204
2009, 2, 6,     65674
2009, 2, 9,     65684
2009, 2,10,     65143
2009, 2,11,     65203
2009, 2,12,     65101
2009, 2,13,     64982
2009, 2,17,     64566
2009, 2,18,     64478
2009, 2,19,     64212
2009, 2,20,     64206
2009, 2,23,     64075
2009, 2,24,     65122
2009, 2,25,     64951
2009, 2,26,     64970
2009, 2,27,     64797
2009, 3, 2,     64195
2009, 3, 3,     63837
2009, 3, 4,     64188
2009, 3, 5,     63220
2009, 3, 6,     63185
2009, 3, 9,     63270
2009, 3,10,     64773
2009, 3,11,     65036
2009, 3,12,     65801
2009, 3,13,     65926
2009, 3,16,     65911
2009, 3,17,     66204
2009, 3,18,     66541
2009, 3,19,     66254
2009, 3,20,     65886
2009, 3,23,     67488
2009, 3,24,     67370
2009, 3,25,     67443
2009, 3,26,     67941
2009, 3,27,     68472
2009, 3,30,     68167
2009, 3,31,     68416
2009, 4, 1,     68566
2009, 4, 2,     68825
2009, 4, 3,     69325
2009, 4, 6,     69947
2009, 4, 7,     69797
2009, 4, 8,     69767
2009, 4, 9,     70064
2009, 4,13,     70193
2009, 4,14,     70034
2009, 4,15,     70260
2009, 4,16,     70377
2009, 4,17,     70480
2009, 4,20,     70725
2009, 4,21,     71274
2009, 4,22,     71287
2009, 4,23,     71613
2009, 4,24,     72390
2009, 4,27,     71970
2009, 4,28,     71954
2009, 4,29,     71974
2009, 4,30,     71974
2009, 5, 1,     71974
2009, 5, 4,     71974
2009, 5, 5,     71974
2009, 5, 6,     71974
2009, 5, 7,     71974
2009, 5, 8,     71983
2009, 5,11,     71962
2009, 5,12,     71886
2009, 5,13,     71640
2009, 5,14,     71943
2009, 5,15,     71766
2009, 5,18,     72464
2009, 5,19,     72481
2009, 5,20,     72502
2009, 5,21,     72542
2009, 5,22,     72512
2009, 5,26,     72572
2009, 5,27,     72543
2009, 5,28,     72553
2009, 5,29,     72552
2009, 6, 1,     72552
2009, 6, 2,     72552
2009, 6, 3,     72552
2009, 6, 4,     72600
2009, 6, 5,     72575
2009, 6, 8,     72563
2009, 6, 9,     72607
2009, 6,10,     72799
2009, 6,11,     72799
2009, 6,12,     72869
2009, 6,15,     72726
2009, 6,16,     72634
2009, 6,17,     72599
2009, 6,18,     72658
2009, 6,19,     72731
2009, 6,22,     72503
2009, 6,23,     72719
2009, 6,24,     72721
2009, 6,25,     72893
2009, 6,26,     72924
2009, 6,29,     73005
2009, 6,30,     73005
2009, 7, 1,     73005
2009, 7, 2,     73005
2009, 7, 6,     73049
2009, 7, 7,     73000
2009, 7, 8,     72941
2009, 7, 9,     72980
2009, 7,10,     72935
2009, 7,13,     73055
2009, 7,14,     73133
2009, 7,15,     73203
2009, 7,16,     73203
2009, 7,17,     73203
2009, 7,20,     73203
2009, 7,21,     73203
2009, 7,22,     73203
2009, 7,23,     73230
2009, 7,24,     73251
2009, 7,27,     73256
2009, 7,28,     73249
2009, 7,29,     73196
2009, 7,30,     73211
2009, 7,31,     73246
2009, 8, 3,     73352
2009, 8, 4,     73358
2009, 8, 5,     73349
2009, 8, 6,     73349
2009, 8, 7,     73349
2009, 8,10,     73349
2009, 8,11,     73357
2009, 8,12,     73410
2009, 8,13,     73486
2009, 8,14,     73446
2009, 8,17,     73255
2009, 8,18,     73382
2009, 8,19,     73389
2009, 8,20,     73466
2009, 8,21,     73557
2009, 8,24,     73557
2009, 8,25,     73557
2009, 8,26,     73566
2009, 8,27,     73621
2009, 8,28,     73612
2009, 8,31,     73582
2009, 9, 1,     74288
2009, 9, 2,     74288
2009, 9, 3,     74336
2009, 9, 4,     74415
2009, 9, 8,     74478
2009, 9, 9,     74576
2009, 9,10,     74646
2009, 9,11,     74634
2009, 9,14,     74669
2009, 9,15,     74727
2009, 9,16,     74762
2009, 9,17,     74734
2009, 9,18,     74732
2009, 9,21,     74732
2009, 9,22,     74732
2009, 9,23,     74732
2009, 9,24,     74732
2009, 9,25,     74732
2009, 9,28,     74732
2009, 9,29,     74754
2009, 9,30,     74737
2009,10, 1,     74714
2009,10, 2,     74693
2009,10, 5,     74755
2009,10, 6,     74747
2009,10, 7,     74780
2009,10, 8,     74780
2009,10, 9,     74780
2009,10,12,     74780
2009,10,13,     74780
2009,10,14,     74758
2009,10,15,     74762
2009,10,16,     74741
2009,10,19,     74736
2009,10,20,     74691
2009,10,21,     74652
2009,10,22,     74644
2009,10,23,     74614
2009,10,26,     74596
2009,10,27,     74559
2009,10,28,     74515
2009,10,29,     74536
2009,10,30,     74518
2009,11, 2,     74518
2009,11, 3,     74518
2009,11, 4,     74524
2009,11, 5,     74524
2009,11, 6,     74527
2009,11, 9,     74550
2009,11,10,     74546
2009,11,11,     74551
2009,11,12,     74547
2009,11,13,     74548
2009,11,16,     74562
2009,11,17,     75318
2009,11,18,     75313
2009,11,19,     75298
2009,11,20,     75303
2009,11,23,     75312
2009,11,24,     75311
2009,11,25,     75311
2009,11,27,     75311
2009,11,30,     75311
2009,12, 1,     75311
2009,12, 2,     75311
2009,12, 3,     75311
2009,12, 4,     75311
2009,12, 7,     75377
2009,12, 8,     75392
2009,12, 9,     75396
2009,12,10,     75385
2009,12,11,     75394
2009,12,14,     75397
2009,12,15,     75366
2009,12,16,     75364
2009,12,17,     75344
2009,12,18,     75354
2009,12,21,     75370
2009,12,22,     75394
